id,product_id,color,size,stock,price,note
17902,8951,Trắng,L,88,155267,
17903,8952,Đen,M,32,447732,
17904,8952,Trắng,L,86,451930,
17905,8953,Trắng,L,142,98010,
17906,8953,Trắng,M,139,98299,
17907,8954,Đen,M,91,118529,
17908,8954,Đen,M,92,129233,
17909,8955,Đen,L,70,189249,
17910,8955,Đen,L,79,193784,
17911,8956,Đen,L,37,257818,
17912,8956,Đen,L,48,256665,
17913,8957,Trắng,L,142,309275,
17914,8957,Trắng,L,65,311096,
17915,8958,Trắng,M,35,63846,
17916,8958,Trắng,L,120,57821,
17917,8959,Trắng,L,39,150950,
17918,8959,Đen,L,148,146389,
17919,8960,Đen,L,83,457244,
17920,8960,Trắng,L,96,447439,
17921,8961,Trắng,M,74,107715,
17922,8961,Đen,M,82,95332,
17923,8962,Đen,M,112,119320,
17924,8962,Đen,L,120,128804,
17925,8963,Đen,M,44,180209,
17926,8963,Đen,M,31,182523,
17927,8964,Trắng,L,81,255604,
17928,8964,Trắng,L,85,247362,
17929,8965,Trắng,L,148,305395,
17930,8965,Đen,L,93,305001,
17931,8966,Trắng,M,30,52961,
17932,8966,Trắng,L,76,51537,
17933,8967,Đen,L,49,147363,
17934,8967,Trắng,L,129,145681,
17935,8968,Đen,L,110,449247,
17936,8968,Đen,M,90,456692,
17937,8969,Đen,L,150,108780,
17938,8969,Đen,M,138,107205,
17939,8970,Đen,M,122,129080,
17940,8970,Đen,M,26,117687,
17941,8971,Trắng,M,69,186586,
17942,8971,Trắng,L,61,185642,
17943,8972,Trắng,M,76,259559,
17944,8972,Trắng,L,24,245246,
17945,8973,Trắng,M,141,306724,
17946,8973,Đen,M,42,311675,
17947,8974,Trắng,M,128,53789,
17948,8974,Đen,L,69,54714,
17949,8975,Đen,M,75,146979,
17950,8975,Trắng,L,44,149193,
17951,8976,Đen,L,105,458579,
17952,8976,Đen,L,27,452345,
17953,8977,Đen,L,112,106488,
17954,8977,Trắng,L,72,99131,
17955,8978,Trắng,L,43,123186,
17956,8978,Đen,L,106,124806,
17957,8979,Đen,M,106,180863,
17958,8979,Trắng,M,24,187187,
17959,8980,Trắng,M,148,259234,
17960,8980,Đen,M,83,252997,
17961,8981,Trắng,L,95,307546,
17962,8981,Đen,M,51,314636,
17963,8982,Trắng,M,60,54453,
17964,8982,Đen,L,138,51017,
17965,8983,Trắng,L,25,157085,
17966,8983,Đen,M,21,145227,
17967,8984,Trắng,L,43,446185,
17968,8984,Trắng,L,53,452998,
17969,8985,Đen,L,122,101123,
17970,8985,Đen,L,23,108663,
17971,8986,Trắng,L,144,126777,
17972,8986,Đen,M,145,122436,
17973,8987,Trắng,M,38,184943,
17974,8987,Trắng,L,31,193997,
17975,8988,Đen,M,149,258367,
17976,8988,Đen,M,51,257103,
17977,8989,Trắng,L,112,313817,
17978,8989,Đen,L,81,310712,
17979,8990,Trắng,M,50,52080,
17980,8990,Đen,M,135,56595,
17981,8991,Đen,L,61,156224,
17982,8991,Đen,L,136,149444,
17983,8992,Đen,M,28,454964,
17984,8992,Đen,L,107,455269,
17985,8993,Trắng,M,69,96472,
17986,8993,Đen,L,143,102542,
17987,8994,Đen,M,131,126049,
17988,8994,Trắng,M,66,118705,
17989,8995,Trắng,L,103,192721,
17990,8995,Trắng,M,70,194431,
17991,8996,Đen,L,20,256134,
17992,8996,Đen,M,104,253785,
17993,8997,Đen,L,150,317491,
17994,8997,Đen,M,135,308346,
17995,8998,Trắng,M,45,61940,
17996,8998,Trắng,L,61,57777,
17997,8999,Trắng,M,44,155471,
17998,8999,Trắng,M,110,158351,
17999,9000,Trắng,L,122,448481,
18000,9000,Trắng,M,98,449259,
18001,9001,Trắng,L,43,104901,
18002,9001,Đen,M,71,106553,
18003,9002,Trắng,L,147,128044,
18004,9002,Đen,L,81,115048,
18005,9003,Trắng,L,142,189256,
18006,9003,Trắng,M,119,182118,
18007,9004,Trắng,L,62,256930,
18008,9004,Đen,M,93,256693,
18009,9005,Trắng,L,86,310343,
18010,9005,Đen,L,70,318628,
18011,9006,Trắng,M,98,55289,
18012,9006,Đen,L,87,63227,
18013,9007,Trắng,M,60,146468,
18014,9007,Đen,M,22,145765,
18015,9008,Đen,L,138,446411,
18016,9008,Đen,L,26,455952,
18017,9009,Đen,M,98,102175,
18018,9009,Đen,L,105,97057,
18019,9010,Trắng,M,31,116066,
18020,9010,Đen,M,33,128478,
18021,9011,Đen,L,130,186764,
18022,9011,Trắng,L,59,180319,
18023,9012,Trắng,M,138,254179,
18024,9012,Đen,L,122,259860,
18025,9013,Trắng,L,89,313001,
18026,9013,Đen,M,136,315811,
18027,9014,Đen,M,83,56872,
18028,9014,Trắng,M,140,54767,
18029,9015,Trắng,L,35,149462,
18030,9015,Trắng,M,44,152349,
18031,9016,Trắng,M,20,451026,
18032,9016,Trắng,L,96,457940,
18033,9017,Trắng,L,78,98003,
18034,9017,Trắng,M,37,98303,
18035,9018,Đen,L,26,123152,
18036,9018,Đen,M,128,128656,
18037,9019,Đen,M,87,191119,
18038,9019,Trắng,M,139,188644,
18039,9020,Trắng,M,81,254737,
18040,9020,Đen,M,58,247360,
18041,9021,Trắng,M,119,311342,
18042,9021,Đen,M,41,305557,
18043,9022,Trắng,L,133,55255,
18044,9022,Trắng,M,120,50912,
18045,9023,Đen,M,125,157109,
18046,9023,Trắng,L,37,154626,
18047,9024,Trắng,M,39,451529,
18048,9024,Trắng,M,109,446142,
18049,9025,Trắng,L,50,106167,
18050,9025,Trắng,L,46,101378,
18051,9026,Đen,L,84,128880,
18052,9026,Đen,L,64,128876,
18053,9027,Trắng,L,43,184717,
18054,9027,Đen,L,100,182997,
18055,9028,Trắng,M,56,249781,
18056,9028,Đen,L,142,258126,
18057,9029,Trắng,L,88,313019,
18058,9029,Đen,M,68,314860,
18059,9030,Trắng,L,52,57114,
18060,9030,Trắng,L,36,61688,
18061,9031,Trắng,L,116,155138,
18062,9031,Trắng,L,108,149800,
18063,9032,Đen,M,143,454440,
18064,9032,Đen,L,72,452511,
18065,9033,Đen,L,145,95763,
18066,9033,Đen,M,41,101300,
18067,9034,Đen,M,100,127900,
18068,9034,Trắng,L,115,129776,
18069,9035,Đen,L,110,192392,
18070,9035,Trắng,L,105,193030,
18071,9036,Trắng,L,90,256192,
18072,9036,Đen,M,139,257519,
18073,9037,Đen,L,148,306512,
18074,9037,Trắng,L,108,315863,
18075,9038,Trắng,M,53,62817,
18076,9038,Trắng,M,21,62084,
18077,9039,Trắng,L,25,156935,
18078,9039,Đen,L,97,156202,
18079,9040,Đen,L,99,445773,
18080,9040,Trắng,L,104,446608,
18081,9041,Đen,M,91,107532,
18082,9041,Trắng,M,34,94952,
18083,9042,Trắng,M,121,128974,
18084,9042,Đen,L,64,116420,
18085,9043,Đen,L,48,194473,
18086,9043,Đen,L,135,189004,
18087,9044,Trắng,M,96,246010,
18088,9044,Trắng,M,111,258358,
18089,9045,Đen,L,77,311743,
18090,9045,Đen,L,31,309936,
18091,9046,Đen,L,59,63865,
18092,9046,Trắng,M,51,50032,
18093,9047,Đen,L,44,153894,
18094,9047,Đen,M,117,149680,
18095,9048,Trắng,L,95,453353,
18096,9048,Trắng,L,86,457540,
18097,9049,Đen,L,138,108455,
18098,9049,Đen,L,80,102164,
18099,9050,Trắng,M,111,125594,
18100,9050,Trắng,L,37,129286,
18101,9051,Trắng,M,60,194661,
18102,9051,Trắng,M,56,181026,
18103,9052,Đen,L,58,252963,
18104,9052,Trắng,L,48,254552,
18105,9053,Đen,L,42,307316,
18106,9053,Đen,L,45,315727,
18107,9054,Đen,L,73,52641,
18108,9054,Đen,M,128,58711,
18109,9055,Trắng,M,95,151575,
18110,9055,Trắng,M,53,148396,
18111,9056,Đen,M,130,453765,
18112,9056,Trắng,M,49,454316,
18113,9057,Trắng,L,106,96825,
18114,9057,Đen,L,34,97510,
18115,9058,Trắng,L,40,119131,
18116,9058,Đen,L,33,124317,
18117,9059,Trắng,L,144,194120,
18118,9059,Trắng,M,74,184441,
18119,9060,Đen,L,22,255306,
18120,9060,Đen,M,43,250521,
18121,9061,Đen,M,89,312461,
18122,9061,Trắng,L,31,310534,
18123,9062,Đen,M,44,55243,
18124,9062,Trắng,M,114,56910,
18125,9063,Đen,M,118,148721,
18126,9063,Trắng,L,108,153671,
18127,9064,Trắng,M,61,451940,
18128,9064,Trắng,L,116,449795,
18129,9065,Trắng,M,45,95237,
18130,9065,Đen,L,77,94683,
18131,9066,Trắng,L,84,129365,
18132,9066,Đen,L,147,116933,
18133,9067,Trắng,L,89,185524,
18134,9067,Trắng,M,115,191505,
18135,9068,Trắng,L,85,250133,
18136,9068,Đen,M,66,249354,
18137,9069,Đen,L,67,317077,
18138,9069,Đen,M,32,306803,
18139,9070,Trắng,L,78,58481,
18140,9070,Trắng,M,77,64419,
18141,9071,Trắng,M,56,149924,
18142,9071,Đen,M,52,158092,
18143,9072,Đen,L,80,456476,
18144,9072,Đen,M,65,450119,
18145,9073,Đen,L,150,104055,
18146,9073,Trắng,L,33,105671,
18147,9074,Đen,M,133,128330,
18148,9074,Trắng,M,54,126245,
18149,9075,Đen,M,23,180930,
18150,9075,Đen,L,46,187606,
18151,9076,Đen,M,31,247011,
18152,9076,Trắng,M,22,257157,
18153,9077,Trắng,M,58,316146,
18154,9077,Trắng,L,38,305923,
18155,9078,Đen,L,126,62787,
18156,9078,Đen,M,32,52228,
18157,9079,Đen,L,70,147698,
18158,9079,Đen,M,80,159852,
18159,9080,Trắng,M,119,456827,
18160,9080,Trắng,M,109,455182,
18161,9081,Trắng,M,65,102606,
18162,9081,Trắng,L,121,99498,
18163,9082,Trắng,L,118,122869,
18164,9082,Đen,M,80,121425,
18165,9083,Đen,L,97,187390,
18166,9083,Trắng,M,27,191578,
18167,9084,Trắng,L,22,246825,
18168,9084,Đen,M,84,256636,
18169,9085,Đen,M,63,319208,
18170,9085,Đen,M,145,307222,
18171,9086,Trắng,M,124,60518,
18172,9086,Trắng,L,128,62437,
18173,9087,Trắng,M,115,152802,
18174,9087,Trắng,L,25,154737,
18175,9088,Đen,L,119,449829,
18176,9088,Trắng,L,113,453275,
18177,9089,Trắng,M,96,101458,
18178,9089,Đen,M,32,108275,
18179,9090,Đen,M,79,125301,
18180,9090,Trắng,L,73,127393,
18181,9091,Đen,M,30,183379,
18182,9091,Đen,M,116,183617,
18183,9092,Trắng,M,50,259639,
18184,9092,Trắng,L,80,259574,
18185,9093,Đen,M,148,314330,
18186,9093,Trắng,M,38,319900,
18187,9094,Đen,L,71,56980,
18188,9094,Đen,L,78,52463,
18189,9095,Đen,M,39,154051,
18190,9095,Trắng,M,55,157117,
18191,9096,Trắng,L,60,458137,
18192,9096,Đen,M,74,454335,
18193,9097,Đen,M,137,99700,
18194,9097,Trắng,L,41,105567,
18195,9098,Đen,L,45,126062,
18196,9098,Trắng,M,64,115489,
18197,9099,Trắng,L,88,186842,
18198,9099,Trắng,M,97,185405,
18199,9100,Đen,L,96,257205,
18200,9100,Đen,M,56,250661,
18201,9101,Trắng,M,140,305430,
18202,9101,Trắng,M,25,316015,
18203,9102,Trắng,L,57,60890,
18204,9102,Trắng,L,67,64599,
18205,9103,Trắng,L,105,151967,
18206,9103,Đen,L,115,159682,
18207,9104,Đen,M,23,458249,
18208,9104,Trắng,L,110,445480,
18209,9105,Trắng,M,124,94577,
18210,9105,Đen,M,126,99537,
18211,9106,Trắng,M,126,121427,
18212,9106,Trắng,L,132,124566,
18213,9107,Đen,L,110,181869,
18214,9107,Đen,M,90,194202,
18215,9108,Đen,L,127,249074,
18216,9108,Đen,M,51,255954,
18217,9109,Đen,M,20,310057,
18218,9109,Trắng,L,130,305810,
18219,9110,Trắng,M,27,53912,
18220,9110,Đen,L,101,57191,
18221,9111,Trắng,M,35,148911,
18222,9111,Trắng,M,57,146532,
18223,9112,Đen,L,113,456893,
18224,9112,Đen,M,138,451356,
18225,9113,Đen,M,93,103995,
18226,9113,Trắng,L,96,107852,
18227,9114,Đen,L,66,125641,
18228,9114,Đen,M,41,118387,
18229,9115,Trắng,M,66,183189,
18230,9115,Trắng,L,57,189941,
18231,9116,Trắng,M,148,251930,
18232,9116,Trắng,M,61,248460,
18233,9117,Đen,M,65,317157,
18234,9117,Trắng,L,91,314924,
18235,9118,Trắng,L,26,59415,
18236,9118,Trắng,L,124,62210,
18237,9119,Đen,L,88,148745,
18238,9119,Đen,M,74,148638,
18239,9120,Đen,M,77,453043,
18240,9120,Trắng,M,136,456396,
18241,9121,Trắng,M,40,100851,
18242,9121,Trắng,L,115,101016,
18243,9122,Đen,M,46,128776,
18244,9122,Đen,M,75,125717,
18245,9123,Trắng,M,145,189678,
18246,9123,Trắng,L,65,193114,
18247,9124,Trắng,L,36,259452,
18248,9124,Đen,L,135,257234,
18249,9125,Trắng,M,129,317650,
18250,9125,Trắng,L,57,311269,
18251,9126,Trắng,M,148,59800,
18252,9126,Đen,M,98,63025,
18253,9127,Đen,M,22,150406,
18254,9127,Đen,L,35,156574,
18255,9128,Trắng,L,92,447597,
18256,9128,Đen,M,146,456345,
18257,9129,Trắng,M,150,106819,
18258,9129,Đen,M,79,103578,
18259,9130,Trắng,L,140,128305,
18260,9130,Trắng,L,146,117959,
18261,9131,Đen,M,60,190590,
18262,9131,Trắng,L,44,184676,
18263,9132,Trắng,L,128,245601,
18264,9132,Đen,M,59,248464,
18265,9133,Trắng,M,112,311547,
18266,9133,Trắng,M,130,306161,
18267,9134,Đen,L,146,62338,
18268,9134,Đen,L,26,59632,
18269,9135,Đen,M,137,149652,
18270,9135,Đen,L,137,148223,
18271,9136,Đen,L,116,449912,
18272,9136,Trắng,L,111,456457,
18273,9137,Trắng,L,144,106617,
18274,9137,Trắng,L,112,106431,
18275,9138,Trắng,M,64,127057,
18276,9138,Đen,M,119,123076,
18277,9139,Trắng,L,106,184698,
18278,9139,Đen,M,94,183320,
18279,9140,Đen,M,33,249377,
18280,9140,Trắng,M,45,246688,
18281,9141,Đen,M,26,313193,
18282,9141,Trắng,L,118,318858,
18283,9142,Trắng,L,123,58009,
18284,9142,Đen,L,80,58959,
18285,9143,Đen,L,141,150657,
18286,9143,Trắng,L,125,159239,
18287,9144,Trắng,M,81,454716,
18288,9144,Trắng,L,62,446130,
18289,9145,Đen,L,114,108926,
18290,9145,Đen,M,102,101022,
18291,9146,Trắng,L,34,116313,
18292,9146,Đen,L,118,129961,
18293,9147,Trắng,M,107,189696,
18294,9147,Đen,L,94,184277,
18295,9148,Đen,L,120,251830,
18296,9148,Trắng,L,33,255418,
18297,9149,Đen,M,64,305997,
18298,9149,Trắng,L,94,309442,
18299,9150,Trắng,M,124,59307,
18300,9150,Trắng,M,59,60806,
18301,9151,Đen,L,130,146235,
18302,9151,Đen,L,136,147444,
18303,9152,Trắng,M,22,446071,
18304,9152,Đen,M,90,447934,
18305,9153,Trắng,M,25,99362,
18306,9153,Đen,M,129,102250,
18307,9154,Đen,M,50,115250,
18308,9154,Trắng,M,80,128982,
18309,9155,Đen,L,115,192597,
18310,9155,Đen,M,99,192566,
18311,9156,Đen,M,82,259811,
18312,9156,Đen,M,22,248853,
18313,9157,Đen,M,25,308492,
18314,9157,Trắng,L,51,305393,
18315,9158,Đen,M,129,62765,
18316,9158,Trắng,L,135,50559,
18317,9159,Đen,L,128,154903,
18318,9159,Đen,M,20,145594,
18319,9160,Trắng,M,72,448533,
18320,9160,Đen,M,94,458646,
18321,9161,Trắng,M,69,98788,
18322,9161,Trắng,M,50,94879,
18323,9162,Trắng,L,95,122522,
18324,9162,Trắng,L,147,129796,
18325,9163,Trắng,M,102,184724,
18326,9163,Đen,L,61,181332,
18327,9164,Đen,M,36,250731,
18328,9164,Trắng,M,94,251293,
18329,9165,Đen,M,120,305987,
18330,9165,Trắng,L,149,306438,
18331,9166,Trắng,L,30,55291,
18332,9166,Trắng,L,67,62676,
18333,9167,Trắng,M,34,153366,
18334,9167,Trắng,L,37,151851,
18335,9168,Đen,L,83,448175,
18336,9168,Đen,M,96,447100,
18337,9169,Trắng,L,51,96035,
18338,9169,Đen,L,57,96174,
18339,9170,Trắng,M,72,115022,
18340,9170,Đen,M,92,118995,
18341,9171,Đen,M,74,187613,
18342,9171,Đen,M,28,187486,
18343,9172,Trắng,L,75,253475,
18344,9172,Đen,M,71,247550,
18345,9173,Đen,M,130,310598,
18346,9173,Đen,M,142,306697,
18347,9174,Đen,L,33,52817,
18348,9174,Trắng,M,39,63872,
18349,9175,Đen,L,79,155650,
18350,9175,Trắng,M,113,151081,
18351,9176,Đen,L,89,452189,
18352,9176,Đen,M,136,446201,
18353,9177,Trắng,L,149,107542,
18354,9177,Trắng,L,49,103082,
18355,9178,Đen,L,150,118443,
18356,9178,Đen,M,26,128380,
18357,9179,Trắng,L,72,180450,
18358,9179,Đen,M,98,182584,
18359,9180,Trắng,M,74,256118,
18360,9180,Đen,L,107,256016,
18361,9181,Trắng,L,149,315450,
18362,9181,Trắng,M,123,317775,
18363,9182,Đen,M,46,50633,
18364,9182,Đen,M,113,59907,
18365,9183,Đen,M,109,157668,
18366,9183,Trắng,M,119,156459,
18367,9184,Đen,L,31,459727,
18368,9184,Đen,M,122,458367,
18369,9185,Trắng,L,39,94691,
18370,9185,Đen,M,80,103386,
18371,9186,Đen,M,142,120742,
18372,9186,Trắng,L,83,117132,
18373,9187,Đen,M,149,192118,
18374,9187,Trắng,M,53,183473,
18375,9188,Trắng,M,119,257682,
18376,9188,Trắng,L,100,247967,
18377,9189,Trắng,L,141,306710,
18378,9189,Đen,M,37,312186,
18379,9190,Đen,M,45,62667,
18380,9190,Trắng,M,128,58442,
18381,9191,Đen,M,143,153252,
18382,9191,Đen,L,41,154737,
18383,9192,Trắng,M,132,445756,
18384,9192,Trắng,L,113,452308,
18385,9193,Đen,L,105,100623,
18386,9193,Trắng,L,72,104750,
18387,9194,Trắng,M,66,116701,
18388,9194,Đen,M,141,119261,
18389,9195,Đen,L,139,187086,
18390,9195,Đen,L,82,192374,
18391,9196,Trắng,L,120,248421,
18392,9196,Trắng,L,38,257197,
18393,9197,Trắng,M,122,319518,
18394,9197,Đen,M,86,309820,
18395,9198,Trắng,M,37,64614,
18396,9198,Đen,M,74,52022,
18397,9199,Trắng,L,119,145396,
18398,9199,Đen,M,22,149660,
18399,9200,Đen,L,149,448592,
18400,9200,Đen,M,132,454250,
18401,9201,Đen,M,116,99356,
18402,9201,Đen,L,148,106937,
18403,9202,Đen,M,37,116976,
18404,9202,Trắng,M,132,120341,
18405,9203,Đen,L,62,185299,
18406,9203,Đen,L,110,190523,
18407,9204,Trắng,M,118,254900,
18408,9204,Đen,L,135,246001,
18409,9205,Trắng,M,140,315457,
18410,9205,Trắng,L,139,312924,
18411,9206,Đen,M,88,54075,
18412,9206,Trắng,L,55,50298,
18413,9207,Đen,M,115,157119,
18414,9207,Đen,L,26,148269,
18415,9208,Trắng,M,132,449194,
18416,9208,Đen,L,148,449657,
18417,9209,Trắng,L,97,95435,
18418,9209,Trắng,M,24,107977,
18419,9210,Trắng,M,101,117696,
18420,9210,Trắng,M,96,117448,
18421,9211,Đen,L,59,189759,
18422,9211,Trắng,M,55,191933,
18423,9212,Trắng,L,36,248644,
18424,9212,Đen,M,74,245230,
18425,9213,Trắng,M,103,307599,
18426,9213,Đen,M,149,319248,
18427,9214,Đen,L,135,57717,
18428,9214,Trắng,M,89,50941,
18429,9215,Đen,L,42,157938,
18430,9215,Trắng,M,123,151132,
18431,9216,Trắng,M,148,449370,
18432,9216,Trắng,M,31,451909,
18433,9217,Trắng,M,50,104428,
18434,9217,Trắng,L,83,94959,
18435,9218,Trắng,M,139,120483,
18436,9218,Trắng,L,135,125779,
18437,9219,Đen,M,139,180329,
18438,9219,Đen,M,75,188500,
18439,9220,Trắng,L,37,245745,
18440,9220,Đen,L,56,253682,
18441,9221,Trắng,M,112,318353,
18442,9221,Trắng,L,50,309039,
18443,9222,Trắng,L,88,63677,
18444,9222,Trắng,M,95,62783,
18445,9223,Trắng,M,133,157126,
18446,9223,Trắng,M,63,152012,
18447,9224,Đen,L,130,450716,
18448,9224,Đen,M,133,448657,
18449,9225,Đen,L,25,96405,
18450,9225,Đen,L,111,97480,
18451,9226,Trắng,M,126,124434,
18452,9226,Trắng,M,96,128742,
18453,9227,Trắng,L,94,181096,
18454,9227,Trắng,L,55,187770,
18455,9228,Trắng,M,130,249340,
18456,9228,Trắng,M,83,252552,
18457,9229,Trắng,L,87,306608,
18458,9229,Đen,L,55,316039,
18459,9230,Trắng,L,145,59578,
18460,9230,Trắng,M,74,61197,
18461,9231,Trắng,L,29,148219,
18462,9231,Đen,M,23,155008,
18463,9232,Trắng,L,146,455851,
18464,9232,Trắng,M,82,447534,
18465,9233,Trắng,L,144,105373,
18466,9233,Trắng,M,149,104943,
18467,9234,Đen,L,52,117477,
18468,9234,Đen,L,75,119713,
18469,9235,Trắng,M,90,181986,
18470,9235,Trắng,L,107,192866,
18471,9236,Trắng,L,145,245946,
18472,9236,Trắng,L,82,257617,
18473,9237,Trắng,L,128,310409,
18474,9237,Trắng,M,55,316834,
18475,9238,Trắng,L,150,59869,
18476,9238,Trắng,M,72,56073,
18477,9239,Đen,L,23,153176,
18478,9239,Trắng,L,81,149881,
18479,9240,Đen,M,142,459433,
18480,9240,Trắng,L,76,446384,
18481,9241,Đen,M,123,100663,
18482,9241,Đen,M,95,104887,
18483,9242,Trắng,M,25,127048,
18484,9242,Đen,L,25,127724,
18485,9243,Trắng,M,55,180366,
18486,9243,Trắng,L,60,180261,
18487,9244,Đen,M,142,246399,
18488,9244,Trắng,L,109,249375,
18489,9245,Đen,M,67,307958,
18490,9245,Trắng,L,147,316731,
18491,9246,Trắng,L,25,56122,
18492,9246,Đen,M,21,58681,
18493,9247,Đen,M,119,159623,
18494,9247,Trắng,L,60,153607,
18495,9248,Đen,M,92,455564,
18496,9248,Đen,M,113,456697,
18497,9249,Trắng,L,51,102700,
18498,9249,Đen,L,114,94248,
18499,9250,Trắng,M,53,120403,
18500,9250,Đen,M,97,118908,
18501,9251,Trắng,L,62,188558,
18502,9251,Trắng,M,44,190806,
18503,9252,Trắng,M,139,256224,
18504,9252,Đen,M,146,258246,
18505,9253,Đen,M,104,310545,
18506,9253,Đen,M,120,317052,
18507,9254,Trắng,L,134,62619,
18508,9254,Trắng,M,97,54151,
18509,9255,Đen,L,60,153828,
18510,9255,Đen,M,33,152290,
18511,9256,Đen,L,51,457352,
18512,9256,Đen,L,133,447242,
18513,9257,Đen,L,103,105641,
18514,9257,Đen,M,22,101962,
18515,9258,Trắng,L,52,128465,
18516,9258,Đen,L,106,116567,
18517,9259,Đen,L,129,182180,
18518,9259,Trắng,L,83,181397,
18519,9260,Trắng,L,99,251900,
18520,9260,Đen,M,60,257128,
18521,9261,Trắng,L,89,311441,
18522,9261,Đen,M,123,312889,
18523,9262,Đen,M,127,64203,
18524,9262,Trắng,M,143,58578,
18525,9263,Đen,M,31,152439,
18526,9263,Trắng,L,67,151107,
18527,9264,Đen,M,113,459399,
18528,9264,Trắng,L,39,457402,
18529,9265,Đen,M,44,101452,
18530,9265,Đen,L,99,106060,
18531,9266,Đen,M,134,120383,
18532,9266,Đen,M,56,129523,
18533,9267,Đen,L,65,186691,
18534,9267,Đen,M,78,182477,
18535,9268,Đen,M,56,249762,
18536,9268,Trắng,M,146,255403,
18537,9269,Đen,L,128,309570,
18538,9269,Trắng,L,63,311595,
18539,9270,Đen,M,136,62047,
18540,9270,Đen,L,150,53569,
18541,9271,Trắng,M,113,158526,
18542,9271,Trắng,L,118,150925,
18543,9272,Đen,L,28,451779,
18544,9272,Trắng,M,103,451976,
18545,9273,Đen,L,108,103558,
18546,9273,Đen,M,72,103958,
18547,9274,Trắng,L,30,126359,
18548,9274,Đen,M,149,121949,
18549,9275,Trắng,L,130,190128,
18550,9275,Đen,L,119,194774,
18551,9276,Đen,M,105,245572,
18552,9276,Đen,M,91,247193,
18553,9277,Đen,M,30,313160,
18554,9277,Trắng,L,39,305455,
18555,9278,Trắng,M,82,57011,
18556,9278,Đen,M,141,54352,
18557,9279,Đen,L,141,150319,
18558,9279,Trắng,M,78,158975,
18559,9280,Trắng,M,98,452779,
18560,9280,Đen,M,32,447715,
18561,9281,Đen,L,55,106425,
18562,9281,Trắng,M,133,104612,
18563,9282,Trắng,M,143,117750,
18564,9282,Trắng,L,25,117496,
18565,9283,Đen,L,103,180022,
18566,9283,Trắng,L,55,184034,
18567,9284,Đen,M,78,247616,
18568,9284,Trắng,L,147,258468,
18569,9285,Đen,L,47,318757,
18570,9285,Trắng,M,131,314594,
18571,9286,Trắng,L,143,61396,
18572,9286,Đen,M,58,60128,
18573,9287,Đen,M,55,150018,
18574,9287,Đen,M,20,154098,
18575,9288,Đen,L,144,457413,
18576,9288,Trắng,L,89,452116,
18577,9289,Trắng,L,32,94579,
18578,9289,Trắng,M,149,104376,
18579,9290,Đen,M,51,126312,
18580,9290,Đen,M,142,116590,
18581,9291,Đen,M,112,184093,
18582,9291,Đen,M,53,185955,
18583,9292,Đen,L,36,250067,
18584,9292,Đen,L,135,245636,
18585,9293,Đen,L,49,314140,
18586,9293,Trắng,L,90,310558,
18587,9294,Đen,M,50,52027,
18588,9294,Trắng,L,69,60240,
18589,9295,Trắng,M,32,153940,
18590,9295,Trắng,L,140,145688,
18591,9296,Trắng,L,34,450637,
18592,9296,Trắng,M,24,447740,
18593,9297,Đen,M,85,99901,
18594,9297,Trắng,L,96,101858,
18595,9298,Đen,M,134,123377,
18596,9298,Đen,L,147,117398,
18597,9299,Đen,L,36,190632,
18598,9299,Trắng,M,69,183140,
18599,9300,Trắng,M,23,248625,
18600,9300,Đen,L,41,250525,
18601,9301,Đen,L,139,308052,
18602,9301,Trắng,M,139,313426,
18603,9302,Trắng,M,133,56303,
18604,9302,Trắng,L,131,61627,
18605,9303,Trắng,M,44,156753,
18606,9303,Đen,M,22,157149,
18607,9304,Trắng,L,62,445645,
18608,9304,Đen,M,52,457854,
18609,9305,Đen,L,88,102993,
18610,9305,Trắng,L,90,106914,
18611,9306,Trắng,L,36,119866,
18612,9306,Đen,L,37,117834,
18613,9307,Đen,L,126,182594,
18614,9307,Đen,M,50,194438,
18615,9308,Trắng,M,127,256670,
18616,9308,Đen,M,101,258972,
18617,9309,Trắng,M,133,317725,
18618,9309,Đen,M,74,314353,
18619,9310,Trắng,M,31,63723,
18620,9310,Đen,M,34,58925,
18621,9311,Đen,M,68,150638,
18622,9311,Đen,M,64,159694,
18623,9312,Đen,M,100,459852,
18624,9312,Đen,M,21,446800,
18625,9313,Đen,L,46,107018,
18626,9313,Trắng,L,33,94667,
18627,9314,Đen,L,105,115398,
18628,9314,Trắng,M,42,124791,
18629,9315,Trắng,L,112,181607,
18630,9315,Trắng,L,54,194918,
18631,9316,Trắng,L,114,255890,
18632,9316,Đen,L,121,248923,
18633,9317,Trắng,L,133,305450,
18634,9317,Đen,M,82,307009,
18635,9318,Đen,L,27,53056,
18636,9318,Đen,M,58,63535,
18637,9319,Trắng,M,74,152974,
18638,9319,Đen,M,82,155379,
18639,9320,Trắng,L,44,459580,
18640,9320,Đen,M,143,456333,
18641,9321,Trắng,L,114,99690,
18642,9321,Đen,M,128,95897,
18643,9322,Đen,L,31,125108,
18644,9322,Trắng,L,70,117546,
18645,9323,Trắng,M,22,194323,
18646,9323,Đen,L,119,190092,
18647,9324,Đen,M,126,247273,
18648,9324,Đen,M,140,256397,
18649,9325,Trắng,L,62,319666,
18650,9325,Đen,L,97,317861,
18651,9326,Trắng,L,33,52808,
18652,9326,Đen,M,143,64827,
18653,9327,Trắng,M,28,150586,
18654,9327,Đen,L,96,150141,
18655,9328,Đen,L,97,447310,
18656,9328,Trắng,M,59,452806,
